Ensembl_ID,Gene_type,Symbol
ENSG00000187151,protein_coding,ANGPTL5
ENSG00000130812,protein_coding,ANGPTL6
ENSG00000171819,protein_coding,ANGPTL7
ENSG00000130173,protein_coding,ANGPTL8
ENSG00000227059,protein_coding,ANHX
ENSG00000029534,protein_coding,ANK1
ENSG00000145362,protein_coding,ANK2
ENSG00000151150,protein_coding,ANK3
ENSG00000151687,protein_coding,ANKAR
ENSG00000166839,protein_coding,ANKDD1A
ENSG00000189045,protein_coding,ANKDD1B
ENSG00000132623,protein_coding,ANKEF1
ENSG00000153930,protein_coding,ANKFN1
ENSG00000185722,protein_coding,ANKFY1
ENSG00000154122,protein_coding,ANKH
ENSG00000131503,protein_coding,ANKHD1
ENSG00000254996,protein_coding,ANKHD1-EIF4EBP3
ENSG00000001629,protein_coding,ANKIB1
ENSG00000170209,protein_coding,ANKK1
ENSG00000160117,protein_coding,ANKLE1
ENSG00000176915,protein_coding,ANKLE2
ENSG00000144504,protein_coding,ANKMY1
ENSG00000106524,protein_coding,ANKMY2
ENSG00000164331,protein_coding,ANKRA2
ENSG00000148677,protein_coding,ANKRD1
ENSG00000088448,protein_coding,ANKRD10
ENSG00000167522,protein_coding,ANKRD11
ENSG00000101745,protein_coding,ANKRD12
ENSG00000076513,protein_coding,ANKRD13A
ENSG00000198720,protein_coding,ANKRD13B
ENSG00000118454,protein_coding,ANKRD13C
ENSG00000172932,protein_coding,ANKRD13D
ENSG00000134461,protein_coding,ANKRD16
ENSG00000132466,protein_coding,ANKRD17
ENSG00000180071,protein_coding,ANKRD18A
ENSG00000230453,protein_coding,ANKRD18B
ENSG00000165887,protein_coding,ANKRD2
ENSG00000260691,protein_coding,ANKRD20A1
ENSG00000183148,protein_coding,ANKRD20A2P
ENSG00000172014,protein_coding,ANKRD20A4P
ENSG00000152766,protein_coding,ANKRD22
ENSG00000163126,protein_coding,ANKRD23
ENSG00000089847,protein_coding,ANKRD24
ENSG00000107890,protein_coding,ANKRD26
ENSG00000105186,protein_coding,ANKRD27
ENSG00000206560,protein_coding,ANKRD28
ENSG00000154065,protein_coding,ANKRD29
ENSG00000148513,protein_coding,ANKRD30A
ENSG00000180777,protein_coding,ANKRD30B
ENSG00000163046,protein_coding,ANKRD30BL
ENSG00000145700,protein_coding,ANKRD31
ENSG00000167612,protein_coding,ANKRD33
ENSG00000164236,protein_coding,ANKRD33B
ENSG00000272031,protein_coding,ANKRD34A
ENSG00000189127,protein_coding,ANKRD34B
ENSG00000235711,protein_coding,ANKRD34C
ENSG00000198483,protein_coding,ANKRD35
ENSG00000135976,protein_coding,ANKRD36
ENSG00000196912,protein_coding,ANKRD36B
ENSG00000174501,protein_coding,ANKRD36C
ENSG00000186352,protein_coding,ANKRD37
ENSG00000213337,protein_coding,ANKRD39
ENSG00000154945,protein_coding,ANKRD40
ENSG00000167117,protein_coding,ANKRD40CL
ENSG00000137494,protein_coding,ANKRD42
ENSG00000065413,protein_coding,ANKRD44
ENSG00000183831,protein_coding,ANKRD45
ENSG00000186106,protein_coding,ANKRD46
ENSG00000168876,protein_coding,ANKRD49
ENSG00000151458,protein_coding,ANKRD50
ENSG00000139645,protein_coding,ANKRD52
ENSG00000144031,protein_coding,ANKRD53
ENSG00000100124,protein_coding,ANKRD54
ENSG00000164512,protein_coding,ANKRD55
ENSG00000135299,protein_coding,ANKRD6
ENSG00000124227,protein_coding,ANKRD60
ENSG00000157999,protein_coding,ANKRD61
ENSG00000181626,protein_coding,ANKRD62
ENSG00000230778,protein_coding,ANKRD63
ENSG00000235098,protein_coding,ANKRD65
ENSG00000230062,protein_coding,ANKRD66
ENSG00000106013,protein_coding,ANKRD7
ENSG00000156381,protein_coding,ANKRD9
ENSG00000064999,protein_coding,ANKS1A
ENSG00000185046,protein_coding,ANKS1B
ENSG00000168096,protein_coding,ANKS3
ENSG00000175311,protein_coding,ANKS4B
ENSG00000165138,protein_coding,ANKS6
ENSG00000206199,protein_coding,ANKUB1
ENSG00000163516,protein_coding,ANKZF1
ENSG00000011426,protein_coding,ANLN
ENSG00000131620,protein_coding,ANO1
ENSG00000160746,protein_coding,ANO10
ENSG00000047617,protein_coding,ANO2
ENSG00000134343,protein_coding,ANO3
ENSG00000151572,protein_coding,ANO4
ENSG00000171714,protein_coding,ANO5
ENSG00000177119,protein_coding,ANO6
ENSG00000146205,protein_coding,ANO7
ENSG00000074855,protein_coding,ANO8
ENSG00000185101,protein_coding,ANO9
ENSG00000011201,protein_coding,ANOS1
ENSG00000140350,protein_coding,ANP32A
ENSG00000136938,protein_coding,ANP32B
ENSG00000139223,protein_coding,ANP32D
ENSG00000143401,protein_coding,ANP32E
ENSG00000166825,protein_coding,ANPEP
ENSG00000103254,protein_coding,ANTKMT
ENSG00000169604,protein_coding,ANTXR1
ENSG00000163297,protein_coding,ANTXR2
ENSG00000274209,protein_coding,ANTXRL
ENSG00000135046,protein_coding,ANXA1
ENSG00000109511,protein_coding,ANXA10
ENSG00000122359,protein_coding,ANXA11
ENSG00000104537,protein_coding,ANXA13
ENSG00000182718,protein_coding,ANXA2
ENSG00000177721,protein_coding,ANXA2R
ENSG00000138772,protein_coding,ANXA3
ENSG00000196975,protein_coding,ANXA4
ENSG00000164111,protein_coding,ANXA5
ENSG00000197043,protein_coding,ANXA6
ENSG00000138279,protein_coding,ANXA7
ENSG00000265190,protein_coding,ANXA8
ENSG00000264230,protein_coding,ANXA8L1
ENSG00000143412,protein_coding,ANXA9
ENSG00000136250,protein_coding,AOAH
ENSG00000002726,protein_coding,AOC1
ENSG00000131480,protein_coding,AOC2
ENSG00000131471,protein_coding,AOC3
ENSG00000148120,protein_coding,AOPEP
ENSG00000138356,protein_coding,AOX1
ENSG00000138660,protein_coding,AP1AR
ENSG00000100280,protein_coding,AP1B1
ENSG00000166747,protein_coding,AP1G1
ENSG00000213983,protein_coding,AP1G2
ENSG00000072958,protein_coding,AP1M1
ENSG00000129354,protein_coding,AP1M2
ENSG00000106367,protein_coding,AP1S1
ENSG00000182287,protein_coding,AP1S2
ENSG00000152056,protein_coding,AP1S3
ENSG00000196961,protein_coding,AP2A1
ENSG00000183020,protein_coding,AP2A2
ENSG00000006125,protein_coding,AP2B1
ENSG00000161203,protein_coding,AP2M1
ENSG00000042753,protein_coding,AP2S1
ENSG00000132842,protein_coding,AP3B1
ENSG00000103723,protein_coding,AP3B2
ENSG00000065000,protein_coding,AP3D1
ENSG00000185009,protein_coding,AP3M1
ENSG00000070718,protein_coding,AP3M2
ENSG00000177879,protein_coding,AP3S1
ENSG00000157823,protein_coding,AP3S2
ENSG00000134262,protein_coding,AP4B1
ENSG00000081014,protein_coding,AP4E1
ENSG00000221838,protein_coding,AP4M1
ENSG00000100478,protein_coding,AP4S1
ENSG00000254470,protein_coding,AP5B1
ENSG00000053770,protein_coding,AP5M1
ENSG00000125843,protein_coding,AP5S1
ENSG00000242802,protein_coding,AP5Z1
ENSG00000120868,protein_coding,APAF1
ENSG00000107282,protein_coding,APBA1
ENSG00000034053,protein_coding,APBA2
ENSG00000011132,protein_coding,APBA3
ENSG00000166313,protein_coding,APBB1
ENSG00000077420,protein_coding,APBB1IP
ENSG00000163697,protein_coding,APBB2
ENSG00000113108,protein_coding,APBB3
ENSG00000134982,protein_coding,APC
ENSG00000115266,protein_coding,APC2
ENSG00000154856,protein_coding,APCDD1
ENSG00000198768,protein_coding,APCDD1L
ENSG00000132703,protein_coding,APCS
ENSG00000164062,protein_coding,APEH
ENSG00000248329,protein_coding,APELA
ENSG00000100823,protein_coding,APEX1
ENSG00000169188,protein_coding,APEX2
ENSG00000117362,protein_coding,APH1A
ENSG00000138613,protein_coding,APH1B
ENSG00000166181,protein_coding,API5
ENSG00000149089,protein_coding,APIP
ENSG00000169621,protein_coding,APLF
ENSG00000171388,protein_coding,APLN
ENSG00000134817,protein_coding,APLNR
ENSG00000105290,protein_coding,APLP1
ENSG00000084234,protein_coding,APLP2
ENSG00000101474,protein_coding,APMAP
ENSG00000118137,protein_coding,APOA1
ENSG00000158874,protein_coding,APOA2
ENSG00000110244,protein_coding,APOA4
ENSG00000110243,protein_coding,APOA5
ENSG00000084674,protein_coding,APOB
ENSG00000111701,protein_coding,APOBEC1
ENSG00000124701,protein_coding,APOBEC2
ENSG00000128383,protein_coding,APOBEC3A
ENSG00000179750,protein_coding,APOBEC3B
ENSG00000244509,protein_coding,APOBEC3C
ENSG00000243811,protein_coding,APOBEC3D
ENSG00000128394,protein_coding,APOBEC3F
ENSG00000239713,protein_coding,APOBEC3G
ENSG00000100298,protein_coding,APOBEC3H
ENSG00000173627,protein_coding,APOBEC4
ENSG00000184730,protein_coding,APOBR
ENSG00000130208,protein_coding,APOC1
ENSG00000234906,protein_coding,APOC2
ENSG00000110245,protein_coding,APOC3
ENSG00000267467,protein_coding,APOC4
ENSG00000224916,protein_coding,APOC4-APOC2
ENSG00000189058,protein_coding,APOD
ENSG00000130203,protein_coding,APOE
ENSG00000175336,protein_coding,APOF
ENSG00000091583,protein_coding,APOH
ENSG00000100342,protein_coding,APOL1
ENSG00000128335,protein_coding,APOL2
ENSG00000128284,protein_coding,APOL3
ENSG00000100336,protein_coding,APOL4
ENSG00000128313,protein_coding,APOL5
ENSG00000221963,protein_coding,APOL6
ENSG00000178878,protein_coding,APOLD1
ENSG00000204444,protein_coding,APOM
ENSG00000184831,protein_coding,APOO
ENSG00000155008,protein_coding,APOOL
ENSG00000142192,protein_coding,APP
ENSG00000062725,protein_coding,APPBP2
ENSG00000157500,protein_coding,APPL1
ENSG00000136044,protein_coding,APPL2
ENSG00000198931,protein_coding,APRT
ENSG00000137074,protein_coding,APTX
ENSG00000240583,protein_coding,AQP1
ENSG00000143595,protein_coding,AQP10
ENSG00000178301,protein_coding,AQP11
ENSG00000184945,protein_coding,AQP12A
ENSG00000185176,protein_coding,AQP12B
ENSG00000167580,protein_coding,AQP2
ENSG00000165272,protein_coding,AQP3
ENSG00000171885,protein_coding,AQP4
ENSG00000161798,protein_coding,AQP5
ENSG00000086159,protein_coding,AQP6
ENSG00000165269,protein_coding,AQP7
ENSG00000103375,protein_coding,AQP8
ENSG00000103569,protein_coding,AQP9
ENSG00000021776,protein_coding,AQR
ENSG00000169083,protein_coding,AR
ENSG00000078061,protein_coding,ARAF
ENSG00000186635,protein_coding,ARAP1
ENSG00000047365,protein_coding,ARAP2
ENSG00000120318,protein_coding,ARAP3
ENSG00000198576,protein_coding,ARC
ENSG00000095139,protein_coding,ARCN1
ENSG00000109321,protein_coding,AREG
ENSG00000119682,protein_coding,AREL1
ENSG00000143761,protein_coding,ARF1
ENSG00000134287,protein_coding,ARF3
ENSG00000168374,protein_coding,ARF4
ENSG00000004059,protein_coding,ARF5
ENSG00000165527,protein_coding,ARF6
ENSG00000101199,protein_coding,ARFGAP1
ENSG00000149182,protein_coding,ARFGAP2
ENSG00000242247,protein_coding,ARFGAP3
ENSG00000066777,protein_coding,ARFGEF1
ENSG00000124198,protein_coding,ARFGEF2
ENSG00000112379,protein_coding,ARFGEF3
ENSG00000164144,protein_coding,ARFIP1
ENSG00000132254,protein_coding,ARFIP2
ENSG00000101246,protein_coding,ARFRP1
ENSG00000118520,protein_coding,ARG1
ENSG00000081181,protein_coding,ARG2
ENSG00000186103,protein_coding,ARGFX
ENSG00000134884,protein_coding,ARGLU1
ENSG00000175220,protein_coding,ARHGAP1
ENSG00000071205,protein_coding,ARHGAP10
ENSG00000198826,protein_coding,ARHGAP11A
ENSG00000165322,protein_coding,ARHGAP12
ENSG00000075884,protein_coding,ARHGAP15
ENSG00000140750,protein_coding,ARHGAP17
ENSG00000146376,protein_coding,ARHGAP18
ENSG00000213390,protein_coding,ARHGAP19
ENSG00000269891,protein_coding,ARHGAP19-SLIT1
ENSG00000137727,protein_coding,ARHGAP20
ENSG00000107863,protein_coding,ARHGAP21
ENSG00000128805,protein_coding,ARHGAP22
ENSG00000275832,protein_coding,ARHGAP23
ENSG00000138639,protein_coding,ARHGAP24
ENSG00000163219,protein_coding,ARHGAP25
ENSG00000145819,protein_coding,ARHGAP26
ENSG00000159314,protein_coding,ARHGAP27
ENSG00000088756,protein_coding,ARHGAP28
ENSG00000137962,protein_coding,ARHGAP29
ENSG00000186517,protein_coding,ARHGAP30
ENSG00000031081,protein_coding,ARHGAP31
ENSG00000134909,protein_coding,ARHGAP32
ENSG00000004777,protein_coding,ARHGAP33
ENSG00000160007,protein_coding,ARHGAP35
ENSG00000147256,protein_coding,ARHGAP36
ENSG00000147799,protein_coding,ARHGAP39
ENSG00000089820,protein_coding,ARHGAP4
ENSG00000124143,protein_coding,ARHGAP40
ENSG00000165895,protein_coding,ARHGAP42
ENSG00000006740,protein_coding,ARHGAP44
ENSG00000180448,protein_coding,ARHGAP45
ENSG00000100852,protein_coding,ARHGAP5
ENSG00000047648,protein_coding,ARHGAP6
ENSG00000241484,protein_coding,ARHGAP8
ENSG00000123329,protein_coding,ARHGAP9
ENSG00000141522,protein_coding,ARHGDIA
ENSG00000111348,protein_coding,ARHGDIB
ENSG00000242173,protein_coding,ARHGDIG
ENSG00000076928,protein_coding,ARHGEF1
ENSG00000104728,protein_coding,ARHGEF10
ENSG00000074964,protein_coding,ARHGEF10L
ENSG00000132694,protein_coding,ARHGEF11
ENSG00000196914,protein_coding,ARHGEF12
ENSG00000198844,protein_coding,ARHGEF15
ENSG00000130762,protein_coding,ARHGEF16
ENSG00000110237,protein_coding,ARHGEF17
ENSG00000104880,protein_coding,ARHGEF18
ENSG00000142632,protein_coding,ARHGEF19
ENSG00000116584,protein_coding,ARHGEF2
ENSG00000240771,protein_coding,ARHGEF25
ENSG00000114790,protein_coding,ARHGEF26
ENSG00000214944,protein_coding,ARHGEF28
ENSG00000163947,protein_coding,ARHGEF3
ENSG00000214694,protein_coding,ARHGEF33
ENSG00000213214,protein_coding,ARHGEF35
ENSG00000183111,protein_coding,ARHGEF37
ENSG00000236699,protein_coding,ARHGEF38
ENSG00000137135,protein_coding,ARHGEF39
ENSG00000136002,protein_coding,ARHGEF4
ENSG00000165801,protein_coding,ARHGEF40
ENSG00000050327,protein_coding,ARHGEF5
ENSG00000129675,protein_coding,ARHGEF6
ENSG00000102606,protein_coding,ARHGEF7
ENSG00000131089,protein_coding,ARHGEF9
ENSG00000117713,protein_coding,ARID1A
ENSG00000049618,protein_coding,ARID1B
ENSG00000189079,protein_coding,ARID2
ENSG00000116017,protein_coding,ARID3A
ENSG00000179361,protein_coding,ARID3B
ENSG00000205143,protein_coding,ARID3C
ENSG00000032219,protein_coding,ARID4A
ENSG00000054267,protein_coding,ARID4B
ENSG00000196843,protein_coding,ARID5A
ENSG00000150347,protein_coding,ARID5B
ENSG00000166233,protein_coding,ARIH1
ENSG00000177479,protein_coding,ARIH2
ENSG00000120805,protein_coding,ARL1
ENSG00000175414,protein_coding,ARL10
ENSG00000152213,protein_coding,ARL11
ENSG00000174225,protein_coding,ARL13A
ENSG00000169379,protein_coding,ARL13B
ENSG00000179674,protein_coding,ARL14
ENSG00000152219,protein_coding,ARL14EP
ENSG00000268223,protein_coding,ARL14EPL
ENSG00000185305,protein_coding,ARL15
ENSG00000214087,protein_coding,ARL16
ENSG00000185829,protein_coding,ARL17A
ENSG00000228696,protein_coding,ARL17B
ENSG00000213465,protein_coding,ARL2
ENSG00000273003,protein_coding,ARL2-SNX15
ENSG00000102931,protein_coding,ARL2BP
ENSG00000138175,protein_coding,ARL3
ENSG00000122644,protein_coding,ARL4A
ENSG00000188042,protein_coding,ARL4C
ENSG00000175906,protein_coding,ARL4D
ENSG00000162980,protein_coding,ARL5A
ENSG00000165997,protein_coding,ARL5B
ENSG00000141748,protein_coding,ARL5C
ENSG00000113966,protein_coding,ARL6
ENSG00000170540,protein_coding,ARL6IP1
ENSG00000182196,protein_coding,ARL6IP4
ENSG00000144746,protein_coding,ARL6IP5
ENSG00000177917,protein_coding,ARL6IP6
ENSG00000143862,protein_coding,ARL8A
ENSG00000134108,protein_coding,ARL8B
ENSG00000196503,protein_coding,ARL9
ENSG00000104442,protein_coding,ARMC1
ENSG00000170632,protein_coding,ARMC10
ENSG00000157343,protein_coding,ARMC12
ENSG00000118690,protein_coding,ARMC2
ENSG00000165309,protein_coding,ARMC3
ENSG00000140691,protein_coding,ARMC5
ENSG00000105676,protein_coding,ARMC6
ENSG00000125449,protein_coding,ARMC7
ENSG00000114098,protein_coding,ARMC8
ENSG00000135931,protein_coding,ARMC9
ENSG00000126947,protein_coding,ARMCX1
ENSG00000184867,protein_coding,ARMCX2
ENSG00000102401,protein_coding,ARMCX3
ENSG00000196440,protein_coding,ARMCX4
ENSG00000125962,protein_coding,ARMCX5
ENSG00000198960,protein_coding,ARMCX6
ENSG00000198520,protein_coding,ARMH1
ENSG00000260286,protein_coding,ARMH2
ENSG00000120029,protein_coding,ARMH3
ENSG00000139971,protein_coding,ARMH4
ENSG00000254636,protein_coding,ARMS2
ENSG00000146476,protein_coding,ARMT1
ENSG00000143437,protein_coding,ARNT
ENSG00000172379,protein_coding,ARNT2
ENSG00000133794,protein_coding,ARNTL
ENSG00000029153,protein_coding,ARNTL2
ENSG00000241685,protein_coding,ARPC1A
ENSG00000130429,protein_coding,ARPC1B
ENSG00000163466,protein_coding,ARPC2
ENSG00000111229,protein_coding,ARPC3
ENSG00000241553,protein_coding,ARPC4
ENSG00000250151,protein_coding,ARPC4-TTLL3
ENSG00000162704,protein_coding,ARPC5
ENSG00000136950,protein_coding,ARPC5L
ENSG00000242498,protein_coding,ARPIN
ENSG00000250021,protein_coding,ARPIN-AP3S2
ENSG00000128989,protein_coding,ARPP19
ENSG00000172995,protein_coding,ARPP21
ENSG00000120500,protein_coding,ARR3
ENSG00000137486,protein_coding,ARRB1
ENSG00000141480,protein_coding,ARRB2
ENSG00000197070,protein_coding,ARRDC1
ENSG00000105643,protein_coding,ARRDC2
ENSG00000113369,protein_coding,ARRDC3
ENSG00000140450,protein_coding,ARRDC4
ENSG00000205784,protein_coding,ARRDC5
ENSG00000100299,protein_coding,ARSA
ENSG00000113273,protein_coding,ARSB
ENSG00000006756,protein_coding,ARSD
ENSG00000062096,protein_coding,ARSF
ENSG00000141337,protein_coding,ARSG
ENSG00000205667,protein_coding,ARSH
ENSG00000183876,protein_coding,ARSI
ENSG00000180801,protein_coding,ARSJ
ENSG00000164291,protein_coding,ARSK
ENSG00000157399,protein_coding,ARSL
ENSG00000129744,protein_coding,ART1
ENSG00000156219,protein_coding,ART3
ENSG00000111339,protein_coding,ART4
ENSG00000167311,protein_coding,ART5
ENSG00000117407,protein_coding,ARTN
ENSG00000173409,protein_coding,ARV1
ENSG00000099889,protein_coding,ARVCF
ENSG00000004848,protein_coding,ARX
ENSG00000214435,protein_coding,AS3MT
ENSG00000104763,protein_coding,ASAH1
ENSG00000188611,protein_coding,ASAH2
ENSG00000204147,protein_coding,ASAH2B
ENSG00000153317,protein_coding,ASAP1
ENSG00000151693,protein_coding,ASAP2
ENSG00000088280,protein_coding,ASAP3
ENSG00000065802,protein_coding,ASB1
ENSG00000146926,protein_coding,ASB10
ENSG00000165192,protein_coding,ASB11
ENSG00000198881,protein_coding,ASB12
ENSG00000196372,protein_coding,ASB13
ENSG00000239388,protein_coding,ASB14
ENSG00000146809,protein_coding,ASB15
ENSG00000161664,protein_coding,ASB16
ENSG00000154007,protein_coding,ASB17
ENSG00000182177,protein_coding,ASB18
ENSG00000100628,protein_coding,ASB2
ENSG00000115239,protein_coding,ASB3
ENSG00000005981,protein_coding,ASB4
ENSG00000164122,protein_coding,ASB5
ENSG00000148331,protein_coding,ASB6
ENSG00000183475,protein_coding,ASB7
ENSG00000177981,protein_coding,ASB8
ENSG00000102048,protein_coding,ASB9
ENSG00000138303,protein_coding,ASCC1
ENSG00000100325,protein_coding,ASCC2
ENSG00000112249,protein_coding,ASCC3
ENSG00000139352,protein_coding,ASCL1
ENSG00000183734,protein_coding,ASCL2
ENSG00000176009,protein_coding,ASCL3
ENSG00000187855,protein_coding,ASCL4
ENSG00000232237,protein_coding,ASCL5
ENSG00000111875,protein_coding,ASF1A
ENSG00000105011,protein_coding,ASF1B
ENSG00000141505,protein_coding,ASGR1
ENSG00000161944,protein_coding,ASGR2
ENSG00000116539,protein_coding,ASH1L
ENSG00000129691,protein_coding,ASH2L
ENSG00000110881,protein_coding,ASIC1
ENSG00000108684,protein_coding,ASIC2
ENSG00000213199,protein_coding,ASIC3
ENSG00000072182,protein_coding,ASIC4
ENSG00000256394,protein_coding,ASIC5
ENSG00000101440,protein_coding,ASIP
ENSG00000126522,protein_coding,ASL
ENSG00000196433,protein_coding,ASMT
ENSG00000169093,protein_coding,ASMTL
ENSG00000070669,protein_coding,ASNS
ENSG00000138381,protein_coding,ASNSD1
ENSG00000108381,protein_coding,ASPA
ENSG00000204653,protein_coding,ASPDH
ENSG00000166183,protein_coding,ASPG
ENSG00000198363,protein_coding,ASPH
ENSG00000174939,protein_coding,ASPHD1
ENSG00000128203,protein_coding,ASPHD2
ENSG00000066279,protein_coding,ASPM
ENSG00000106819,protein_coding,ASPN
ENSG00000244617,protein_coding,ASPRV1
ENSG00000169696,protein_coding,ASPSCR1
ENSG00000162174,protein_coding,ASRGL1
ENSG00000130707,protein_coding,ASS1
ENSG00000034533,protein_coding,ASTE1
ENSG00000188886,protein_coding,ASTL
ENSG00000152092,protein_coding,ASTN1
ENSG00000148219,protein_coding,ASTN2
ENSG00000171456,protein_coding,ASXL1
ENSG00000143970,protein_coding,ASXL2
ENSG00000141431,protein_coding,ASXL3
ENSG00000154438,protein_coding,ASZ1
ENSG00000138138,protein_coding,ATAD1
ENSG00000156802,protein_coding,ATAD2
ENSG00000119778,protein_coding,ATAD2B
ENSG00000197785,protein_coding,ATAD3A
ENSG00000160072,protein_coding,ATAD3B
ENSG00000215915,protein_coding,ATAD3C
ENSG00000176208,protein_coding,ATAD5
ENSG00000137343,protein_coding,ATAT1
ENSG00000167654,protein_coding,ATCAY
ENSG00000107669,protein_coding,ATE1
ENSG00000123268,protein_coding,ATF1
ENSG00000115966,protein_coding,ATF2
ENSG00000162772,protein_coding,ATF3
ENSG00000128272,protein_coding,ATF4
ENSG00000169136,protein_coding,ATF5
ENSG00000118217,protein_coding,ATF6
ENSG00000213676,protein_coding,ATF6B
ENSG00000170653,protein_coding,ATF7
ENSG00000267281,protein_coding,ATF7-NPFF
ENSG00000171681,protein_coding,ATF7IP
ENSG00000166669,protein_coding,ATF7IP2
ENSG00000152348,protein_coding,ATG10
ENSG00000123395,protein_coding,ATG101
ENSG00000145782,protein_coding,ATG12
ENSG00000175224,protein_coding,ATG13
ENSG00000126775,protein_coding,ATG14
ENSG00000085978,protein_coding,ATG16L1
ENSG00000168010,protein_coding,ATG16L2
ENSG00000110046,protein_coding,ATG2A
ENSG00000066739,protein_coding,ATG2B
ENSG00000144848,protein_coding,ATG3
